-0.004 0
0.004 0
0.012 0
0.02 2
0.028 1
0.036 0
0.044 1
0.052 0
0.06 0
0.068 1
0.076 0
0.084 1
0.092 0
0.1 0
0.108 0
0.116 0
0.124 0
0.132 1
0.14 0
0.148 1
0.156 1
0.164 1
0.172 0
0.18 0
0.188 0
0.196 1
0.204 0
0.212 1
0.22 1
0.228 0
0.236 1
0.244 0
0.252 1
0.26 1
0.268 1
0.276 2
0.284 2
0.292 4
0.3 2
0.308 0
0.316 1
0.324 1
0.332 0
0.34 0
0.348 0
0.356 0
0.364 0
0.372 0
0.38 0
0.388 1
0.396 1
0.404 1
0.412 0
0.42 0
0.428 0
0.436 0
0.444 1
0.452 0
0.46 0
0.468 0
0.476 1
0.484 1
0.492 1
0.5 2
0.508 0
0.516 0
0.524 1
0.532 0
0.54 0
0.548 1
0.556 0
0.564 1
0.572 0
0.58 0
0.588 1
0.596 0
0.604 0
0.612 2
0.62 1
0.628 0
0.636 1
0.644 1
0.652 0
0.66 2
0.668 1
0.676 0
0.684 1
0.692 0
0.7 1
0.708 0
0.716 0
0.724 0
0.732 0
0.74 1
0.748 1
0.756 1
0.764 0
0.772 0
0.78 0
0.788 1
0.796 2
0.804 2
0.812 0
0.82 1
0.828 0
0.836 0
0.844 1
0.852 0
0.86 0
0.868 2
0.876 1
0.884 1
0.892 1
0.9 2
0.908 1
0.916 0
0.924 0
0.932 0
0.94 1
0.948 0
0.956 1
0.964 0
0.972 1
0.98 2
0.988 0
0.996 1
1.004 0
1.012 3
1.02 1
1.028 0
1.036 0
1.044 2
1.052 2
1.06 1
1.068 0
1.076 2
1.084 1
1.092 0
1.1 0
1.108 1
1.116 2
1.124 1
1.132 0
1.14 0
1.148 0
1.156 1
1.164 0
1.172 1
1.18 1
1.188 1
1.196 1
1.204 0
1.212 0
1.22 0
1.228 1
1.236 0
1.244 1
1.252 1
1.26 0
1.268 3
1.276 1
1.284 0
1.292 0
1.3 0
1.308 0
1.316 1
1.324 1
1.332 1
1.34 0
1.348 2
1.356 2
1.364 0
1.372 1
1.38 1
1.388 0
1.396 1
1.404 0
1.412 1
1.42 1
1.428 1
1.436 1
1.444 0
1.452 0
1.46 0
1.468 1
1.476 3
1.484 0
1.492 1
1.5 2
1.508 0
1.516 0
1.524 1
1.532 2
1.54 3
1.548 1
1.556 0
1.564 0
1.572 1
1.58 0
1.588 1
1.596 1
1.604 1
1.612 1
1.62 0
1.628 0
1.636 0
1.644 3
1.652 0
1.66 2
1.668 0
1.676 3
1.684 2
1.692 0
1.7 3
1.708 1
1.716 1
1.724 0
1.732 0
1.74 1
1.748 1
1.756 2
1.764 1
1.772 0
1.78 2
1.788 0
1.796 0
1.804 2
1.812 0
1.82 0
1.828 0
1.836 1
1.844 1
1.852 0
1.86 0
1.868 3
1.876 0
1.884 0
1.892 0
1.9 1
1.908 1
1.916 0
1.924 1
1.932 0
1.94 0
1.948 3
1.956 2
1.964 1
1.972 2
1.98 0
1.988 0
1.996 1
2.004 2
2.012 0
2.02 1
2.028 0
2.036 0
2.044 1
2.052 1
2.06 1
2.068 0
2.076 0
2.084 3
2.092 1
2.1 1
2.108 0
2.116 0
2.124 0
2.132 0
2.14 0
2.148 0
2.156 0
2.164 0
2.172 1
2.18 0
2.188 1
2.196 0
2.204 0
2.212 1
2.22 0
2.228 1
2.236 3
2.244 1
2.252 1
2.26 1
2.268 1
2.276 0
2.284 1
2.292 0
2.3 0
2.308 0
2.316 2
2.324 0
2.332 2
2.34 0
2.348 1
2.356 1
2.364 0
2.372 2
2.38 1
2.388 0
2.396 1
2.404 0
2.412 0
2.42 0
2.428 3
2.436 1
2.444 0
2.452 1
2.46 0
2.468 2
2.476 2
2.484 1
2.492 1
2.5 1
2.508 2
2.516 2
2.524 0
2.532 0
2.54 1
2.548 1
2.556 0
2.564 0
2.572 0
2.58 1
2.588 1
2.596 0
2.604 0
2.612 2
2.62 2
2.628 1
2.636 0
2.644 0
2.652 1
2.66 1
2.668 0
2.676 2
2.684 2
2.692 0
2.7 1
2.708 3
2.716 0
2.724 0
2.732 0
2.74 2
2.748 1
2.756 0
2.764 1
2.772 0
2.78 1
2.788 0
2.796 1
2.804 2
2.812 1
2.82 2
2.828 0
2.836 1
2.844 4
2.852 1
2.86 0
2.868 0
2.876 0
2.884 0
2.892 1
2.9 0
2.908 2
2.916 1
2.924 0
2.932 2
2.94 1
2.948 2
2.956 1
2.964 1
2.972 1
2.98 0
2.988 1
2.996 1
3.004 1
3.012 1
3.02 1
3.028 2
3.036 0
3.044 1
3.052 2
3.06 1
3.068 1
3.076 1
3.084 2
3.092 1
3.1 0
3.108 0
3.116 0
3.124 0
3.132 1
3.14 2
3.148 2
3.156 1
3.164 0
3.172 0
3.18 1
3.188 0
3.196 1
3.204 0
3.212 1
3.22 1
3.228 2
3.236 0
3.244 0
3.252 1
3.26 0
3.268 0
3.276 2
3.284 1
3.292 0
3.3 5
3.308 2
3.316 0
3.324 0
3.332 1
3.34 0
3.348 0
3.356 2
3.364 0
3.372 0
3.38 1
3.388 0
3.396 0
3.404 0
3.412 1
3.42 0
3.428 0
3.436 0
3.444 1
3.452 0
3.46 0
3.468 1
3.476 0
3.484 1
3.492 0
3.5 0
3.508 2
3.516 1
3.524 0
3.532 0
3.54 0
3.548 2
3.556 1
3.564 2
3.572 1
3.58 2
3.588 0
3.596 1
3.604 0
3.612 1
3.62 0
3.628 0
3.636 2
3.644 1
3.652 1
3.66 2
3.668 1
3.676 1
3.684 0
3.692 0
3.7 0
3.708 1
3.716 1
3.724 0
3.732 2
3.74 0
3.748 1
3.756 1
3.764 0
3.772 0
3.78 1
3.788 0
3.796 1
3.804 4
3.812 0
3.82 1
3.828 0
3.836 0
3.844 1
3.852 0
3.86 0
3.868 1
3.876 2
3.884 0
3.892 1
3.9 1
3.908 0
3.916 1
3.924 2
3.932 1
3.94 0
3.948 0
3.956 0
3.964 0
3.972 0
3.98 0
3.988 0
3.996 1
4.004 0
4.012 1
4.02 0
4.028 1
4.036 1
4.044 0
4.052 1
4.06 1
4.068 0
4.076 1
4.084 1
4.092 0
4.1 1
4.108 1
4.116 0
4.124 1
4.132 1
4.14 0
4.148 0
4.156 3
4.164 2
4.172 2
4.18 2
4.188 0
4.196 1
4.204 1
4.212 0
4.22 4
4.228 2
4.236 0
4.244 0
4.252 0
4.26 1
4.268 0
4.276 0
4.284 1
4.292 0
4.3 1
4.308 1
4.316 0
4.324 1
4.332 0
4.34 0
4.348 1
4.356 1
4.364 0
4.372 1
4.38 1
4.388 0
4.396 2
4.404 0
4.412 0
4.42 0
4.428 1
4.436 1
4.444 0
4.452 0
4.46 1
4.468 0
4.476 0
4.484 2
4.492 1
4.5 0
4.508 2
4.516 1
4.524 0
4.532 1
4.54 1
4.548 0
4.556 1
4.564 1
4.572 0
4.58 0
4.588 0
4.596 2
4.604 2
4.612 0
4.62 1
4.628 1
4.636 0
4.644 1
4.652 1
4.66 1
4.668 1
4.676 0
4.684 0
4.692 2
4.7 1
4.708 2
4.716 2
4.724 1
4.732 0
4.74 0
4.748 0
4.756 1
4.764 1
4.772 1
4.78 2
4.788 0
4.796 1
4.804 0
4.812 0
4.82 1
4.828 0
4.836 4
4.844 0
4.852 0
4.86 1
4.868 2
4.876 0
4.884 0
4.892 2
4.9 2
4.908 0
4.916 2
4.924 0
4.932 0
4.94 1
4.948 0
4.956 0
4.964 0
4.972 1
4.98 2
4.988 0
4.996 2
5.004 2
5.012 0
5.02 0
5.028 2
5.036 1
5.044 0
5.052 0
5.06 1
5.068 0
5.076 1
5.084 1
5.092 0
5.1 0
5.108 0
5.116 1
5.124 2
5.132 1
5.14 0
5.148 1
5.156 0
5.164 0
5.172 2
5.18 1
5.188 0
5.196 0
5.204 1
5.212 0
5.22 0
5.228 4
5.236 0
5.244 1
5.252 1
5.26 1
5.268 1
5.276 0
5.284 0
5.292 2
5.3 0
5.308 0
5.316 1
5.324 0
5.332 1
5.34 0
5.348 0
5.356 2
5.364 0
5.372 1
5.38 0
5.388 2
5.396 0
5.404 1
5.412 2
5.42 2
5.428 0
5.436 0
5.444 1
5.452 0
5.46 1
5.468 0
5.476 0
5.484 0
5.492 0
5.5 1
5.508 1
5.516 0
5.524 2
5.532 1
5.54 0
5.548 0
5.556 0
5.564 2
5.572 2
5.58 1
5.588 1
5.596 0
5.604 0
5.612 1
5.62 0
5.628 1
5.636 0
5.644 0
5.652 0
5.66 0
5.668 0
5.676 1
5.684 0
5.692 1
5.7 1
5.708 1
5.716 0
5.724 0
5.732 0
5.74 1
5.748 0
5.756 1
5.764 1
5.772 0
5.78 0
5.788 0
5.796 4
5.804 0
5.812 0
5.82 1
5.828 0
5.836 1
5.844 2
5.852 1
5.86 1
5.868 0
5.876 1
5.884 1
5.892 0
5.9 1
5.908 0
5.916 0
5.924 4
5.932 2
5.94 0
5.948 0
5.956 1
5.964 2
5.972 1
5.98 0
5.988 0
5.996 1
6.004 0
6.012 2
6.02 0
6.028 1
6.036 1
6.044 1
6.052 0
6.06 1
6.068 1
6.076 0
6.084 0
6.092 1
6.1 2
6.108 0
6.116 0
6.124 0
6.132 2
6.14 0
6.148 1
6.156 0
6.164 1
6.172 1
6.18 0
6.188 1
6.196 0
6.204 1
6.212 0
6.22 0
6.228 0
6.236 0
6.244 1
6.252 0
6.26 0
6.268 1
6.276 0
6.284 0
6.292 0
6.3 1
6.308 0
6.316 1
6.324 2
6.332 0
6.34 0
6.348 1
6.356 0
6.364 1
6.372 4
6.38 0
6.388 1
6.396 0
6.404 1
6.412 2
6.42 1
6.428 1
6.436 0
6.444 0
6.452 1
6.46 0
6.468 1
6.476 1
6.484 0
6.492 1
6.5 0
6.508 0
6.516 0
6.524 1
6.532 1
6.54 0
6.548 0
6.556 1
6.564 0
6.572 2
6.58 2
6.588 0
6.596 1
6.604 2
6.612 1
6.62 1
6.628 0
6.636 0
6.644 0
6.652 1
6.66 1
6.668 0
6.676 0
6.684 0
6.692 0
6.7 0
6.708 0
6.716 1
6.724 1
6.732 0
6.74 0
6.748 1
6.756 0
6.764 1
6.772 2
6.78 1
6.788 1
6.796 0
6.804 2
6.812 0
6.82 1
6.828 1
6.836 0
6.844 0
6.852 0
6.86 0
6.868 2
6.876 1
6.884 1
6.892 0
6.9 0
6.908 1
6.916 0
6.924 0
6.932 0
6.94 0
6.948 1
6.956 1
6.964 2
6.972 0
6.98 0
6.988 0
6.996 2
7.004 1
7.012 1
7.02 0
7.028 0
7.036 0
7.044 1
7.052 0
7.06 1
7.068 3
7.076 2
7.084 0
7.092 0
7.1 0
7.108 1
7.116 0
7.124 0
7.132 1
7.14 1
7.148 1
7.156 1
7.164 1
7.172 0
7.18 0
7.188 1
7.196 0
7.204 1
7.212 0
7.22 0
7.228 0
7.236 3
7.244 2
7.252 2
7.26 0
7.268 0
7.276 1
7.284 1
7.292 1
7.3 1
7.308 0
7.316 0
7.324 2
7.332 1
7.34 0
7.348 2
7.356 1
7.364 0
7.372 3
7.38 0
7.388 2
7.396 0
7.404 0
7.412 2
7.42 1
7.428 0
7.436 2
7.444 0
7.452 0
7.46 1
7.468 0
7.476 1
7.484 0
7.492 1
7.5 1
7.508 1
7.516 0
7.524 2
7.532 0
7.54 1
7.548 0
7.556 0
7.564 1
7.572 0
7.58 1
7.588 0
7.596 0
7.604 1
7.612 0
7.62 1
7.628 0
7.636 1
7.644 0
7.652 0
7.66 1
7.668 2
7.676 1
7.684 1
7.692 2
7.7 1
