-0.004 0
0.004 0
0.012 1
0.02 0
0.028 0
0.036 1
0.044 0
0.052 0
0.06 1
0.068 0
0.076 0
0.084 0
0.092 1
0.1 1
0.108 1
0.116 0
0.124 0
0.132 0
0.14 0
0.148 0
0.156 0
0.164 0
0.172 0
0.18 0
0.188 0
0.196 1
0.204 0
0.212 0
0.22 0
0.228 0
0.236 0
0.244 2
0.252 0
0.26 0
0.268 1
0.276 0
0.284 0
0.292 1
0.3 0
0.308 0
0.316 0
0.324 0
0.332 0
0.34 1
0.348 2
0.356 1
0.364 0
0.372 0
0.38 1
0.388 0
0.396 1
0.404 0
0.412 0
0.42 0
0.428 0
0.436 0
0.444 0
0.452 0
0.46 0
0.468 0
0.476 1
0.484 0
0.492 0
0.5 0
0.508 1
0.516 1
0.524 1
0.532 0
0.54 0
0.548 0
0.556 0
0.564 0
0.572 0
0.58 0
0.588 0
0.596 1
0.604 2
0.612 0
0.62 1
0.628 1
0.636 1
0.644 1
0.652 2
0.66 0
0.668 0
0.676 2
0.684 0
0.692 1
0.7 0
0.708 1
0.716 1
0.724 0
0.732 1
0.74 1
0.748 1
0.756 2
0.764 0
0.772 1
0.78 3
0.788 2
0.796 1
0.804 1
0.812 5
0.82 3
0.828 4
0.836 5
0.844 3
0.852 5
0.86 8
0.868 6
0.876 11
0.884 4
0.892 12
0.9 9
0.908 11
0.916 15
0.924 11
0.932 9
0.94 8
0.948 10
0.956 13
0.964 9
0.972 14
0.98 14
0.988 11
0.996 12
1.004 17
1.012 13
1.02 9
1.028 17
1.036 7
1.044 17
1.052 16
1.06 16
1.068 11
1.076 11
1.084 9
1.092 12
1.1 10
1.108 8
1.116 14
1.124 10
1.132 6
1.14 5
1.148 14
1.156 9
1.164 6
1.172 10
1.18 7
1.188 10
1.196 9
1.204 4
1.212 10
1.22 8
1.228 8
1.236 6
1.244 6
1.252 4
1.26 2
1.268 4
1.276 7
1.284 4
1.292 6
1.3 3
1.308 3
1.316 4
1.324 6
1.332 6
1.34 2
1.348 2
1.356 3
1.364 4
1.372 10
1.38 3
1.388 6
1.396 4
1.404 3
1.412 5
1.42 3
1.428 5
1.436 2
1.444 2
1.452 1
1.46 3
1.468 2
1.476 3
1.484 3
1.492 5
1.5 3
1.508 2
1.516 0
1.524 3
1.532 6
1.54 2
1.548 3
1.556 3
1.564 2
1.572 4
1.58 1
1.588 3
1.596 3
1.604 1
1.612 3
1.62 1
1.628 4
1.636 2
1.644 1
1.652 4
1.66 2
1.668 3
1.676 1
1.684 0
1.692 2
1.7 3
1.708 3
1.716 2
1.724 2
1.732 2
1.74 3
1.748 3
1.756 5
1.764 2
1.772 2
1.78 1
1.788 0
1.796 0
1.804 1
1.812 3
1.82 3
1.828 4
1.836 2
1.844 0
1.852 1
1.86 2
1.868 1
1.876 1
1.884 1
1.892 0
1.9 1
1.908 3
1.916 1
1.924 2
1.932 0
1.94 1
1.948 2
1.956 4
1.964 1
1.972 0
1.98 1
1.988 0
1.996 1
2.004 2
2.012 1
2.02 1
2.028 0
2.036 1
2.044 3
2.052 1
2.06 1
2.068 0
2.076 0
2.084 0
2.092 0
2.1 0
2.108 2
2.116 1
2.124 2
2.132 0
2.14 0
2.148 1
2.156 0
2.164 0
2.172 0
2.18 1
2.188 2
2.196 0
2.204 1
2.212 2
2.22 0
2.228 2
2.236 0
2.244 0
2.252 0
2.26 1
2.268 0
2.276 2
2.284 0
2.292 1
2.3 1
2.308 3
2.316 1
2.324 0
2.332 1
2.34 2
2.348 0
2.356 1
2.364 2
2.372 0
2.38 0
2.388 1
2.396 1
2.404 1
2.412 0
2.42 1
2.428 0
2.436 1
2.444 0
2.452 0
2.46 1
2.468 1
2.476 0
2.484 2
2.492 1
2.5 1
2.508 1
2.516 0
2.524 1
2.532 0
2.54 0
2.548 1
2.556 0
2.564 0
2.572 0
2.58 0
2.588 0
2.596 0
2.604 0
2.612 0
2.62 0
2.628 0
2.636 0
2.644 1
2.652 0
2.66 0
2.668 2
2.676 1
2.684 0
2.692 2
2.7 0
2.708 0
2.716 1
2.724 0
2.732 0
2.74 0
2.748 0
2.756 0
2.764 0
2.772 0
2.78 0
2.788 0
2.796 0
2.804 0
2.812 0
2.82 0
2.828 1
2.836 0
2.844 0
2.852 0
2.86 0
2.868 0
2.876 0
2.884 0
2.892 0
2.9 0
2.908 1
2.916 0
2.924 1
2.932 2
2.94 1
2.948 0
2.956 0
2.964 0
2.972 1
2.98 0
2.988 0
2.996 1
3.004 0
3.012 1
3.02 0
3.028 3
3.036 1
3.044 0
3.052 2
3.06 0
3.068 1
3.076 0
3.084 0
3.092 0
3.1 0
3.108 0
3.116 1
3.124 0
3.132 1
3.14 2
3.148 0
3.156 0
3.164 0
3.172 0
3.18 0
3.188 0
3.196 0
3.204 0
3.212 0
3.22 0
3.228 0
3.236 0
3.244 0
3.252 0
3.26 1
3.268 0
3.276 1
3.284 0
3.292 0
3.3 1
3.308 0
3.316 0
3.324 0
3.332 1
3.34 1
3.348 0
3.356 0
3.364 0
3.372 3
3.38 0
3.388 0
3.396 2
3.404 0
3.412 0
3.42 0
3.428 0
3.436 0
3.444 0
3.452 0
3.46 0
3.468 0
3.476 0
3.484 0
3.492 1
3.5 0
3.508 0
3.516 0
3.524 0
3.532 2
3.54 0
3.548 0
3.556 0
3.564 1
3.572 1
3.58 0
3.588 0
3.596 0
3.604 0
3.612 0
3.62 0
3.628 0
3.636 0
3.644 0
3.652 0
3.66 0
3.668 0
3.676 0
3.684 0
3.692 1
3.7 1
3.708 0
3.716 0
3.724 1
3.732 0
3.74 1
3.748 0
3.756 0
3.764 1
3.772 1
3.78 0
3.788 0
3.796 0
3.804 2
3.812 0
3.82 0
3.828 0
3.836 0
3.844 0
3.852 0
3.86 0
3.868 0
3.876 0
3.884 0
3.892 0
3.9 1
3.908 0
3.916 0
3.924 2
3.932 0
3.94 0
3.948 0
3.956 0
3.964 0
3.972 0
3.98 0
3.988 1
3.996 0
4.004 0
4.012 0
4.02 0
4.028 0
4.036 0
4.044 0
4.052 1
4.06 0
4.068 0
4.076 0
4.084 0
4.092 0
4.1 0
4.108 1
4.116 0
4.124 0
4.132 0
4.14 0
4.148 2
4.156 0
4.164 0
4.172 0
4.18 1
4.188 0
4.196 0
4.204 0
4.212 1
4.22 0
4.228 0
4.236 3
4.244 0
4.252 0
4.26 0
4.268 0
4.276 1
4.284 0
4.292 1
4.3 0
4.308 0
4.316 1
4.324 0
4.332 2
4.34 0
4.348 0
4.356 1
4.364 2
4.372 0
4.38 0
4.388 1
4.396 0
4.404 0
4.412 0
4.42 0
4.428 0
4.436 0
4.444 0
4.452 1
4.46 0
4.468 0
4.476 0
4.484 0
4.492 0
4.5 0
4.508 0
4.516 0
4.524 1
4.532 0
4.54 0
4.548 0
4.556 1
4.564 2
4.572 1
4.58 0
4.588 0
4.596 0
4.604 0
4.612 1
4.62 0
4.628 0
4.636 0
4.644 0
4.652 1
4.66 0
4.668 0
4.676 0
4.684 0
4.692 0
4.7 0
4.708 0
4.716 0
4.724 0
4.732 0
4.74 0
4.748 1
4.756 0
4.764 0
4.772 0
4.78 0
4.788 0
4.796 0
4.804 0
4.812 0
4.82 0
4.828 0
4.836 1
4.844 0
4.852 0
4.86 0
4.868 0
4.876 0
4.884 0
4.892 0
4.9 0
4.908 0
4.916 0
4.924 0
4.932 0
4.94 0
4.948 0
4.956 0
4.964 0
4.972 0
4.98 2
4.988 1
4.996 0
5.004 0
5.012 0
5.02 0
5.028 0
5.036 0
5.044 0
5.052 0
5.06 2
5.068 0
5.076 2
5.084 0
5.092 0
5.1 0
5.108 0
5.116 0
5.124 0
5.132 0
5.14 0
5.148 0
5.156 1
5.164 1
5.172 1
5.18 0
5.188 0
5.196 0
5.204 0
5.212 0
5.22 0
5.228 0
5.236 0
5.244 0
5.252 0
5.26 0
5.268 0
5.276 0
5.284 0
5.292 0
5.3 0
5.308 0
5.316 0
5.324 0
5.332 0
5.34 0
5.348 0
5.356 0
5.364 0
5.372 0
5.38 1
5.388 1
5.396 0
5.404 0
5.412 0
5.42 2
5.428 2
5.436 0
5.444 0
5.452 0
5.46 2
5.468 1
5.476 0
5.484 0
5.492 1
5.5 0
5.508 2
5.516 0
5.524 0
5.532 0
5.54 0
5.548 1
5.556 0
5.564 1
5.572 0
5.58 0
5.588 0
5.596 0
5.604 1
5.612 3
5.62 0
5.628 1
5.636 0
5.644 0
5.652 0
5.66 0
5.668 1
5.676 0
5.684 0
5.692 0
5.7 1
5.708 1
5.716 1
5.724 1
5.732 1
5.74 2
5.748 1
5.756 0
5.764 1
5.772 0
5.78 0
5.788 1
5.796 0
5.804 1
5.812 0
5.82 2
5.828 0
5.836 1
5.844 0
5.852 0
5.86 0
5.868 0
5.876 0
5.884 0
5.892 0
5.9 1
5.908 0
5.916 1
5.924 0
5.932 0
5.94 0
5.948 0
5.956 0
5.964 0
5.972 1
5.98 0
5.988 1
5.996 0
6.004 0
6.012 1
6.02 1
6.028 1
6.036 0
6.044 1
6.052 0
6.06 0
6.068 0
6.076 1
6.084 0
6.092 1
6.1 0
6.108 0
6.116 0
6.124 0
6.132 0
6.14 0
6.148 0
6.156 0
6.164 2
6.172 0
6.18 0
6.188 1
6.196 3
6.204 0
6.212 0
6.22 1
6.228 0
6.236 0
6.244 0
6.252 0
6.26 2
6.268 2
6.276 0
6.284 0
6.292 0
6.3 0
6.308 1
6.316 1
6.324 0
6.332 1
6.34 0
6.348 0
6.356 0
6.364 0
6.372 0
6.38 1
6.388 1
6.396 0
6.404 0
6.412 1
6.42 1
6.428 0
6.436 2
6.444 0
6.452 1
6.46 0
6.468 1
6.476 0
6.484 0
6.492 0
6.5 0
6.508 1
6.516 0
6.524 0
6.532 0
6.54 0
6.548 0
6.556 0
6.564 0
6.572 1
6.58 0
6.588 0
6.596 0
6.604 0
6.612 0
6.62 1
6.628 1
6.636 0
6.644 0
6.652 0
6.66 0
6.668 0
6.676 0
6.684 0
6.692 0
6.7 0
6.708 0
6.716 0
6.724 3
6.732 1
6.74 2
6.748 1
6.756 0
6.764 1
6.772 0
6.78 0
6.788 0
6.796 2
6.804 0
6.812 0
6.82 0
6.828 1
6.836 0
6.844 2
6.852 0
6.86 0
6.868 1
6.876 0
6.884 1
6.892 0
6.9 0
6.908 0
6.916 0
6.924 0
6.932 1
6.94 0
6.948 0
6.956 0
6.964 0
6.972 0
6.98 1
6.988 0
6.996 0
7.004 2
7.012 0
7.02 0
7.028 0
7.036 1
7.044 0
7.052 0
7.06 0
7.068 0
7.076 0
7.084 0
7.092 0
7.1 1
7.108 0
7.116 1
7.124 1
7.132 0
7.14 1
7.148 1
7.156 0
7.164 1
7.172 0
7.18 0
7.188 0
7.196 0
7.204 0
7.212 0
7.22 1
7.228 0
7.236 0
7.244 0
7.252 1
7.26 0
7.268 0
7.276 0
7.284 0
7.292 0
7.3 0
7.308 1
7.316 1
7.324 0
7.332 0
7.34 1
7.348 1
7.356 0
7.364 2
7.372 0
7.38 0
7.388 0
7.396 1
7.404 0
7.412 0
7.42 0
7.428 1
7.436 1
7.444 0
7.452 0
7.46 0
7.468 0
7.476 1
7.484 1
7.492 2
7.5 1
7.508 1
7.516 0
7.524 0
7.532 0
7.54 0
7.548 0
7.556 1
7.564 1
7.572 1
7.58 1
7.588 0
7.596 0
7.604 1
7.612 0
7.62 0
7.628 1
7.636 0
7.644 0
7.652 1
7.66 0
7.668 0
7.676 0
7.684 0
7.692 0
7.7 0
